text,data,bss,dec,hex,filename
41171,104,1069,42344,a568,SX126x_Spectrum_Scan
41625,104,1069,42798,a72e,SX126x_Spectrum_Scan_Frequency
40269,104,1071,41444,a1e4,SX126x_Transmit_Blocking
39982,104,1074,41160,a0c8,SX126x_Transmit_Interrupt
33104,104,1017,34225,85b1,SX127x_Channel_Activity_Detection_Blocking
33454,104,1019,34577,8711,SX127x_Channel_Activity_Detection_Interrupt
35514,104,1020,36638,8f1e,SX127x_Channel_Activity_Detection_Receive
35407,104,1017,36528,8eb0,SX127x_FSK_Modem
34841,104,1021,35966,8c7e,SX127x_PingPong
35058,104,1017,36179,8d53,SX127x_Receive_Blocking
33215,104,1017,34336,8620,SX127x_Receive_Direct
34734,104,1021,35859,8c13,SX127x_Receive_FHSS
35152,104,1018,36274,8db2,SX127x_Receive_Interrupt
38600,104,1375,40079,9c8f,SX127x_Settings
34673,104,1019,35796,8bd4,SX127x_Transmit_Blocking
35387,104,1031,36522,8eaa,SX127x_Transmit_FHSS
34386,104,1022,35512,8ab8,SX127x_Transmit_Interrupt
26970,104,1024,28098,6dc2,SX128x_BLE_Modem
25339,104,1024,26467,6763,SX128x_Channel_Activity_Detection_Blocking
25571,104,1025,26700,684c,SX128x_Channel_Activity_Detection_Interrupt
27044,104,1024,28172,6e0c,SX128x_FLRC_Modem
26657,104,1024,27785,6c89,SX128x_GFSK_Modem
26875,104,1024,28003,6d63,SX128x_Ranging
27123,104,1024,28251,6e5b,SX128x_Receive_Blocking
27217,104,1025,28346,6eba,SX128x_Receive_Interrupt
26927,104,1389,28420,6f04,SX128x_Settings
26428,104,1026,27558,6ba6,SX128x_Transmit_Blocking
26545,104,1029,27678,6c1e,SX128x_Transmit_Interrupt
24129,104,1001,25234,6292,Si443x_Receive_Blocking
24213,104,1002,25319,62e7,Si443x_Receive_Interrupt
24483,104,1343,25930,654a,Si443x_Settings
24354,104,1003,25461,6375,Si443x_Transmit_Blocking
24449,104,1006,25559,63d7,Si443x_Transmit_Interrupt
33774,104,1533,35411,8a53,Stream_Receive
34723,104,1031,35858,8c12,Stream_Transmit
17756,104,990,18850,49a2,nRF24_Receive_Blocking
17846,104,991,18941,49fd,nRF24_Receive_Interrupt
18131,104,992,19227,4b1b,nRF24_Transmit_Blocking
18218,104,995,19317,4b75,nRF24_Transmit_Interrupt
